BUDGET,POPULARITY,REVENUE,VOTE_AVERAGE,VOTE_COUNT,release_year,release_month
7500000,10.02,16657800,7.0,816,2017,6
45000000,15.555,94935764,6.1,645,2002,7
12000000,9.776,5542025,5.9,99,2006,11
13000000,11.057,115890699,6.4,1160,2011,12
38000000,12.415,120000000,6.5,836,1994,11
900000,9.805,381420,6.1,147,2005,12
5000000,11.562,2333684,5.4,300,2015,10
24000000,12.254,182016617,7.6,1189,1995,5
12000000,10.806,13380561,7.5,278,2009,11
5000000,14.306,5132850,6.8,368,2010,12
20000000,9.301,67330500,6.8,228,1987,12
3000000,14.05,7282851,6.4,194,1988,8
19000000,12.251,6682098,6.6,411,1997,3
40000000,14.801,144056873,6.4,3031,2000,3
18000000,11.799,70687344,6.1,293,1982,6
70000000,14.252,72108608,5.5,1371,2008,8
447524,10.806,771317,4.6,160,2015,8
11000000,11.749,111858363,7.6,626,1965,12
20000000,13.501,17479,5.6,129,2011,4
13000000,12.95,754249,7.4,1084,2009,6
4000000,10.049,13401952,6.8,132,2006,2
20000000,11.799,27640028,5.9,647,2008,9
30000000,11.298,34252847,5.8,155,2005,7
24000000,10.747,9576495,5.9,257,2007,11
6500000,10.994,30218387,6.4,572,1989,5
5000000,9.551,7527232,6.2,176,2014,9
20000000,12.655,992181,5.0,608,2017,10
50000000,12.293,46112640,6.4,239,1999,9
10000000,11.544,7177143,6.9,724,2006,9
13000000,11.548,176404493,6.8,2664,2014,4
7000000,12.545,24964890,7.4,1065,2009,10
1700000,11.992,8844595,5.8,498,1973,6
2000000,10.549,2801508,5.9,185,2015,9
40000000,11.792,45916769,7.0,642,1997,11
5000000,11.545,24816118,6.2,642,2011,8
13000000,12.04,65796862,7.9,1041,1993,12
36000000,9.791,20300385,7.0,660,1996,12
20000000,12.044,45636368,6.6,522,2010,9
14000000,11.29,2735731,6.8,223,1991,5
60000000,13.44,108431355,5.0,938,1994,11
1200000,10.49,18492362,6.7,701,2001,1
30000000,12.541,30536013,6.5,754,2005,12
25000000,11.289,48063435,5.9,301,1994,1
50000000,12.041,106303988,5.6,1108,2009,12
8000000,10.294,9630444,6.3,355,2013,8
25000000,12.54,14109284,3.2,659,2008,8
40000000,13.79,45735397,5.5,493,2011,8
3000000,12.536,21000000,7.6,526,1983,10
20000000,9.787,18253415,6.6,129,1998,11
8000000,10.789,10848783,5.8,366,2009,3
40000000,12.288,23937870,5.2,477,2006,7
40000000,10.791,44907260,6.1,896,2013,12
8,8.537,21,6.4,259,2006,9
20000000,11.435,183097323,6.7,1471,1992,2
5000000,10.286,346592,6.1,188,2007,7
20000,14.286,26890,5.5,491,2008,4
50000000,11.285,50068310,6.6,579,1997,2
10000000,9.036,33000000,6.2,449,2007,6
25000000,14.283,40903593,7.3,2213,1993,2
745971,11.8,3335913,6.2,236,2018,1
1065000,9.783,2491460,5.7,174,1984,9
4000000,10.284,1954937,7.4,786,2002,3
25000000,11.783,260562,6.2,266,2000,9
19000000,11.534,92000000,6.2,549,2005,12
45000000,10.532,94216343,6.4,537,1994,9
28000000,13.031,103173635,6.6,562,1988,12
700000,12.792,200242,5.7,306,2016,2
55000000,13.532,100230832,6.8,1073,1999,12
3500000,8.532,8000000,7.4,274,1964,1
125000,10.532,8708932,7.8,936,2002,12
12000000,9.782,9620399,4.1,222,2007,7
3000000,11.528,22000000,7.0,449,1974,7
7000000,12.03,54600000,7.1,607,2005,9
1500000,13.279,2200000,8.0,1566,1948,8
4500000,10.278,7011317,7.1,474,1996,9
15000000,16.584,79258538,6.8,721,1989,8
10000000,10.532,3428048,7.1,791,2012,11
80000000,9.027,34566746,7.0,426,2000,12
6000000,11.027,18750246,6.9,153,2003,4
4000000,11.526,2826523,6.9,293,1986,10
69000000,13.529,86387857,5.6,1193,2010,7
47000000,10.028,38085778,4.9,299,2007,5
50000000,10.936,31355910,4.8,97,2000,10
33000000,9.775,1132112,6.7,150,1989,11
35000000,13.027,63215872,6.0,480,2007,10
8000000,11.527,2131057,5.1,269,2008,7
34000000,12.025,19693891,5.4,123,2001,8
7920000,11.723,14560084,7.0,376,1978,6
1200000,9.363,38682707,6.6,78,1984,10
32000000,9.525,5914908,6.0,188,2006,8
500000,9.523,150277,6.4,359,2002,1
13000000,11.523,8946237,5.5,217,1999,11
50000000,11.022,16478900,5.4,157,1994,9
17000000,14.276,73244881,5.7,1471,2012,4
17759769,12.025,43306325,6.9,1154,2008,5
12000000,9.772,79567667,7.1,1095,1983,3
30000000,16.03,34441873,6.8,3119,2015,9
16500000,12.773,13620075,6.4,760,2007,9
23000000,10.772,18653615,6.1,171,1999,12
6500000,10.021,12376563,7.0,381,1971,12
1130710,11.964,6638849,6.8,48,2011,8
19500000,12.278,56000000,7.3,179,2015,12
150000,8.11,2891288,5.9,53,2002,1
75000000,10.47,5409517,4.9,193,2001,2
700000,11.119,3000000,7.1,290,1958,7
23000000,10.269,22844291,4.8,199,2000,9
14000000,9.275,16002420,7.3,1228,2015,10
2600000,13.516,119601481,7.3,1175,1974,7
12000000,10.266,9000000,7.4,237,1977,6
15000000,10.018,12036149,7.1,384,2005,11
10000000,11.268,46720491,6.9,801,2005,5
30000000,12.517,59945183,6.0,392,2000,4
2000000,9.018,120620,6.9,104,2004,12
30000000,16.017,105834556,6.8,777,2002,5
12000000,15.77,12077441,6.6,1555,2013,2
10600000,11.516,12241855,5.6,230,2002,2
280379,12.766,364937,6.5,115,1966,9
17000000,12.223,42426912,6.0,502,2015,12
20000000,10.764,13854000,5.6,312,1988,9
20000000,10.266,73276047,7.3,837,2007,4
9000000,9.02,21571189,6.8,258,2014,6
54000000,12.014,7266209,3.9,287,2003,1
1250000,8.514,11000000,7.7,300,1945,11
20000000,16.45,60427839,7.3,2059,2003,5
42000000,12.462,270248367,6.7,1160,1993,6
40000000,12.214,38755073,4.2,869,2006,1
5500000,12.267,5483299,6.6,522,2014,1
20000000,10.766,66899242,6.0,118,2012,6
25000000,10.261,7775138,5.6,186,2002,10
7000000,10.263,8900000,7.1,264,2008,11
8700000,11.012,7659918,6.8,1150,2006,5
60000000,13.961,61347797,6.2,445,2004,12
1300000,11.01,116799,6.7,375,1997,10
28000000,8.629,3983912,5.3,79,1995,12
18000000,12.761,36133014,5.9,448,2009,9
3000000,10.008,216166,6.4,127,1981,5
10831173,11.512,10654385,6.9,317,2011,3
23000000,11.009,29541790,6.7,581,2007,8
12000000,9.011,11212294,6.1,116,2010,1
35000000,10.457,29882645,6.5,342,2002,8
33000000,12.456,5,6.5,129,1993,12
10000000,8.407,18000000,7.6,120,1995,9
27000000,16.384,21500000,7.5,515,1983,10
12806000,10.757,38535221,7.6,561,2004,3
7500000,12.755,145793296,7.3,946,1989,12
30000000,8.756,21800302,5.3,121,2004,6
1700000,12.154,9700000,6.2,515,1972,6
50000000,10.005,9851610,5.3,109,1995,10
5000000,10.505,9617000,4.7,191,1999,10
4500000,13.255,6582065,7.3,706,2001,4
50000000,12.403,119208989,5.9,1101,1994,5
25477000,13.508,26033917,5.0,104,2014,4
950000,13.953,7022209,6.8,1731,2005,1
16800000,11.008,51029361,6.5,1589,2014,7
4000000,13.503,10785801,7.5,1932,2008,1
35000000,11.252,36779296,5.7,276,2000,11
31000000,11.75,35419397,6.7,304,1990,12
75000000,9.751,67631903,6.2,635,2001,12
16000000,8.199,67878,4.7,15,1989,5
50000000,10.502,12764201,4.1,263,2009,2
7300000,10.002,10329747,6.8,638,2009,11
32000000,12.951,50907422,6.7,1251,2004,1
23000000,11.002,9366227,6.0,123,2009,10
35000000,9.5,20298207,6.1,482,2003,8
50000000,10.25,13042112,7.2,166,1999,12
22000000,8.999,25842000,7.0,147,1993,12
11000000,11.0,13300000,7.2,193,2004,10
4357373,9.754,1200000,6.6,414,2013,10
40000000,9.498,24332324,6.2,197,1994,3
43000000,12.499,68696770,5.4,698,2002,12
24000000,9.749,16290976,6.0,208,1999,7
45000000,15.199,90683916,7.0,1395,1999,12
3000000,10.248,2807390,7.5,453,1998,10
12500000,14.201,76338111,6.7,1706,2011,9
24000000,10.747,43455230,6.4,314,1988,6
20000000,11.741,192094429,7.1,601,2019,12
22000000,11.997,19351569,5.5,339,2001,9
3000000,10.496,3902679,5.1,75,1993,1
5000000,11.252,58293,7.3,193,2014,10
60000000,12.496,80154140,6.9,770,2003,1
3000000,12.746,9801375,7.3,579,2001,7
6000000,8.375,9947631,5.9,71,1986,4
300000,14.494,11988469,6.6,372,1979,3
4600000,12.748,23198652,7.1,1223,2013,6
13000000,10.747,18637201,5.5,450,2013,3
25000000,9.696,11790979,7.0,803,2011,1
30000000,13.242,53898845,6.3,549,1993,11
25000000,11.245,6673422,5.4,278,2008,10
11000000,10.691,119418501,7.7,837,1991,12
4000000,13.198,4396821,7.5,523,2014,9
5000000,9.991,42365581,6.7,568,1981,7
40000000,16.241,129540499,6.7,1466,2009,6
25000000,14.94,289317794,6.9,2190,1998,1
20000000,11.492,22942221,5.6,412,2009,4
20000000,14.999,55030051,6.2,318,2016,4
8000000,16.227,8946600,7.2,903,1994,6
500000,8.99,8679814,7.4,390,2003,1
20000000,10.49,21170563,7.1,102,2006,3
10000000,14.24,3665069,6.5,907,2011,10
45000000,11.736,61947267,5.4,127,1994,6
7000000,8.242,6860853,6.9,626,2014,5
2000000,12.242,4635300,6.9,1736,2014,10
14000000,11.436,34670720,7.3,700,1988,9
18000000,11.744,1776333,7.1,219,2015,4
16000000,11.988,71641901,6.6,187,2009,6
3200000,16.191,16217773,7.8,827,1967,6
120000000,11.689,48668907,5.2,648,2010,12
5000000,10.241,5218973,6.6,605,2014,9
14000000,10.989,11417362,5.5,326,2012,10
3000000,9.234,47000000,5.7,144,1974,10
12400000,12.439,24164400,7.5,2096,2013,5
24000000,9.485,14782676,5.7,112,2001,11
8000000,9.734,14056528,6.4,221,1982,8
26000000,12.235,14821658,7.2,575,2006,6
15000000,10.491,16322067,6.5,1060,2015,8
24000000,10.433,41895491,7.3,807,1991,9
63600000,13.484,19412993,5.0,341,2000,6
80000000,16.173,43935763,5.6,671,2003,11
15000000,9.986,40105542,4.8,675,2009,3
20000000,9.483,22428990,6.7,140,2000,10
45000000,11.484,72028752,6.1,591,2005,11
13000000,10.233,27500000,5.9,160,1999,4
11000000,8.783,13935410,7.5,431,2019,6
18000000,11.986,10501938,5.1,453,2013,8
2000000,10.932,5048693,7.1,404,2005,6
35000000,10.482,22034832,5.3,250,2004,6
6000000,9.731,28900000,7.4,435,1961,4
15000000,11.184,133432856,7.4,2255,2011,8
18000000,11.98,11657385,5.9,152,1991,2
14000000,10.479,57915972,6.2,322,1987,11
15000000,9.944,5812,5.6,73,2018,11
8000000,11.983,7594693,7.4,569,2012,3
780000,7.349,1500000,5.6,54,1976,6
27000000,15.729,129000000,6.7,1553,2002,4
2000000,11.481,13101672,5.3,228,2011,1
17000000,9.978,9439660,6.7,175,2003,11
15000000,14.729,37930465,6.0,1408,2012,7
4422952,12.476,67126795,7.0,1123,2009,9
11000000,9.23,3200000,6.8,754,2014,10
12000000,12.46,80000000,5.7,91,2015,2
270000,9.977,319285,6.4,417,2012,8
31000000,12.171,56500758,6.0,192,1993,7
50000000,14.423,34808403,7.2,1755,2004,10
11930000,13.73,18340000,6.9,1162,2015,1
30000000,13.174,103971,5.6,105,2008,7
4000000,9.727,9221,5.8,266,2013,2
3000000,11.723,3830137,6.1,257,2008,9
40000000,10.219,605562,6.0,258,2002,11
17000000,10.72,16980098,5.7,363,2004,1
1448864,9.219,3270000,7.8,408,1930,4
30000000,9.222,36160375,5.8,896,2011,6
1000000,12.217,10499694,5.9,222,1985,8
19000000,10.216,174999005,6.4,599,1991,1
8000000,10.716,26126837,7.1,289,1992,3
25000000,10.966,4064495,5.5,293,1995,3
48000000,11.467,124305181,6.7,725,1999,6
14000000,13.716,5080409,7.5,989,1990,9
40000000,9.967,21577624,5.5,279,2005,2
30000000,8.721,26576000,6.0,432,2014,5
5000000,12.967,6538177,6.7,419,2006,6
230000,12.917,2260712,7.0,1681,2008,9
11000000,10.72,7847000,6.7,1468,2013,7
180000,11.715,925402,7.9,312,1997,1
1800000,13.967,67738090,5.6,651,2010,8
2410000,11.963,10755447,5.8,161,1985,1
25000000,9.817,53213633,6.9,95,2011,4
15000000,13.669,31554855,6.5,930,2014,7
6500000,11.465,1595417,6.7,258,2009,11
13000000,12.462,428868,6.0,193,1993,9
55000000,14.211,127600435,6.0,733,1995,7
25000000,12.216,38307627,6.8,424,2014,9
2000000,11.833,653621,6.7,79,2005,11
7400000,10.462,17000000,6.0,106,2006,11
20000000,11.471,15473333,6.2,92,1965,2
100000,13.464,444098,6.5,518,2013,5
5000000,13.963,25562924,5.2,664,2011,7
6500000,9.96,12633747,6.7,295,2002,1
26000000,10.211,17496992,6.2,255,2006,1
18000000,9.476,4536348,5.9,172,2018,9
11000000,13.459,23430766,5.1,158,2001,3
12000000,8.96,38368909,5.4,387,2006,6
16000000,14.659,24377151,7.2,2127,2007,7
21000000,11.459,16443609,6.7,634,2009,4
65000,12.208,28575078,6.7,1119,2004,1
70000000,11.894,579220560,6.6,89,2018,2
30000000,12.709,31148328,6.4,561,2008,9
8000000,15.922,35991087,5.9,480,2015,2
20000000,10.457,1531251,4.4,135,1999,1
10000000,10.965,3400278,6.3,790,2016,3
10000000,10.456,24147179,6.6,158,1995,6
8500000,10.457,188126,6.3,212,2008,7
21000000,12.482,400900,5.0,170,2019,1
1000000,10.706,46243000,7.1,556,2006,5
1500000,13.205,12000000,7.9,1240,1953,8
25000000,11.207,10324441,5.8,319,2011,9
2000000,10.704,24464742,7.9,905,1946,8
9000000,10.207,8303261,5.2,390,2012,9
8000000,10.207,49000000,6.9,132,2011,10
6000000,11.705,2944752,6.9,254,2003,11
2200000,9.953,10,7.3,206,1975,11
700000,12.702,7179298,7.4,476,1988,3
40000000,10.203,30199105,5.8,304,2000,8
16000000,10.955,52545707,5.4,648,2011,4
15000000,15.876,41092328,6.8,443,1981,12
8500000,12.206,22456509,5.4,151,2013,9
12000000,9.949,22750363,7.3,386,1993,9
10000000,11.699,11411644,6.2,144,2002,3
4800000,14.949,79384880,7.5,1516,2003,9
30000000,8.449,26810113,6.3,344,2007,4
1500000,7.952,314131,5.9,546,2013,4
12000000,10.197,30400000,6.5,122,1983,11
4000000,14.9,50802372,5.9,143,2008,5
40000000,8.198,49627779,4.6,319,1996,8
80000000,11.199,162944923,6.3,897,2005,8
6,11.447,8,6.7,197,2000,6
70000000,14.95,134748021,6.0,1006,2010,2
6500000,12.147,28451622,7.0,386,1999,9
37000000,11.449,64762724,4.9,304,2008,7
12500000,8.357,3878993,6.5,72,2010,1
30000000,9.195,27674124,6.7,164,2002,11
3800000,9.705,1016985,6.3,185,2016,8
30000000,10.901,42830578,6.8,910,2014,11
15000000,13.196,7938872,6.5,1324,2007,10
10000000,11.447,136836156,6.9,918,2011,11
4000000,7.653,18591272,6.2,57,2002,6
30000000,10.943,29202884,6.3,136,1998,5
40000000,9.696,36893721,5.5,735,2012,1
200000,9.856,2295733,6.8,22,2011,2
5000000,11.442,7951247,7.1,229,1997,9
3200000,9.693,179590,6.1,205,2008,8
6000000,10.948,1020921,6.0,206,2014,5
8000000,11.94,21706101,7.2,425,1992,3
15000000,11.192,5926410,6.4,422,2008,1
8000000,12.19,106260000,7.5,1369,1979,12
1500000,9.441,4500000,7.6,989,1955,10
15000000,10.793,317000,6.3,95,2009,11
30000000,8.172,1123136,3.8,91,2005,4
16000000,9.89,11486880,6.6,215,1997,7
20500000,14.644,6063556,5.6,781,2012,5
40000000,7.942,24719215,6.5,314,2012,2
10000000,9.94,20342161,5.8,153,2007,2
25000000,10.189,82466670,7.0,899,2005,8
355000,11.438,700000,7.2,658,1931,12
30000000,9.187,15368897,5.3,134,2003,6
27500000,13.687,24748670,6.5,445,2007,7
32000000,11.135,60328558,6.9,881,1988,11
2300000,8.937,4600000,7.4,156,2007,10
4015000,8.685,31063038,6.5,195,1977,12
82000000,13.686,47434430,7.2,1123,1999,12
325000,12.435,4500000,7.9,674,1934,2
12840746,6.735,82264,6.8,221,2017,6
15000000,12.385,44862187,6.7,879,1997,8
11000000,10.933,64088552,7.5,847,1992,3
3700000,10.435,3338228,6.3,252,2006,3
21000000,10.685,54926886,6.7,835,2007,9
10000000,10.084,21786738,6.4,451,2007,11
20000000,11.197,9438370,6.3,196,2017,10
15000000,10.932,9902115,5.6,159,2000,3
22000000,15.686,9479718,5.2,432,2010,7
8000000,10.699,2455027,6.8,204,2018,6
15000000,13.435,15608545,5.5,767,2012,2
32000000,10.432,75108998,4.0,206,2007,8
25000000,14.18,138241022,7.0,270,1988,10
11000000,8.181,178104,5.7,124,1995,8
5000000,13.081,28200000,7.1,470,1954,12
4500000,11.69,7390108,8.0,6608,2000,6
27000000,11.431,13000000,5.6,195,2004,8
1800000,15.67,46665856,7.8,1741,1975,9
3500000,9.682,34705850,6.6,1025,2010,9
90000000,11.679,140807547,6.1,685,1997,12
9000000,9.679,41590886,7.2,188,1996,6
25000000,9.928,10719357,4.8,103,2002,10
5000000,10.677,1702394,4.9,131,1994,1
22000000,8.927,39071603,6.6,151,1990,9
6244087,11.377,638641,7.7,682,1969,6
31000000,14.177,28000000,6.7,583,2006,7
20000000,10.177,22222308,7.2,709,2007,3
1000000,9.18,1897363,6.9,1163,2014,2
275576,10.377,110197,7.2,1189,2009,1
35000000,11.676,25224242,7.1,360,2005,12
15000000,10.923,26712476,6.3,212,1987,7
829000,11.674,2247465,7.8,880,1958,3
3800000,15.613,23689877,7.9,986,1976,1
3000000,10.123,9000000,8.3,727,1957,12
7500000,8.428,1359910,6.6,185,2013,10
28000000,12.673,41230799,6.6,219,1997,7
2200000,11.421,5672031,6.4,199,1981,11
35000000,15.586,85416905,5.3,1380,2008,10
6000000,10.176,3485127,6.7,823,2014,3
40000000,12.422,90029656,5.9,1207,2010,4
50000000,12.42,110463140,5.9,581,1997,9
10000000,11.919,10400000,6.9,213,1978,2
14000000,9.926,8306690,6.0,165,2015,8
20000000,12.67,54586584,7.3,1458,2008,5
531374,10.917,1103757,7.7,609,1939,3
30000000,10.919,15395087,6.4,511,2011,10
9000000,11.928,13960394,6.5,1750,2016,2
6000000,8.416,1317657,6.8,180,1982,12
8900000,9.17,29844753,7.8,996,2012,1
10000000,11.665,100489151,6.4,204,1970,5
3000000,7.664,11740000,7.1,267,1981,8
12000000,10.914,27281507,7.4,543,1992,10
30000000,11.166,18618284,6.7,342,2005,9
8000000,10.418,10130000,6.1,351,2011,4
4000000,9.62,2365467,6.6,632,2014,11
25000000,11.664,44480039,6.4,366,1997,7
85000000,15.523,219103655,6.4,899,2009,12
777000,11.413,2437000,6.6,538,1971,11
36000000,12.169,57284237,7.3,740,2013,12
4000000,11.914,43498108,7.1,903,2009,11
20000000,8.664,16605763,5.6,116,2004,3
3000000,9.914,2357852,7.0,537,2009,5
3500000,15.411,237113184,6.7,1162,1977,12
8000000,9.164,163265,6.5,305,2011,9
13000000,7.164,51723285,6.7,232,2010,9
10000000,11.02,8667684,5.1,62,1991,9
25000000,11.163,48531470,7.1,1101,2010,10
9000000,10.659,20458340,7.1,627,1984,8
10000000,12.109,3916303,5.6,223,1988,12
10000000,10.161,1415804,5.6,184,2008,7
5000000,10.157,7000000,7.2,114,1989,12
17000000,13.159,10921200,4.8,267,2007,9
28000000,15.463,100654149,6.2,1009,2014,8
2000000,11.414,45431,5.9,439,2015,8
10892000,10.304,68325551,7.4,62,2019,7
15000000,9.407,11992014,5.3,199,2006,10
60000000,12.905,157920733,6.2,826,1990,6
9000000,9.654,37121708,7.1,269,1980,6
15000000,9.155,23014206,6.3,262,2003,4
7000000,14.653,5430822,6.2,153,1992,1
500000,7.158,376597,6.5,165,2012,12
24000000,10.404,36609995,6.4,173,2000,7
7500000,9.405,6715067,6.1,119,2004,7
886000,8.403,2600000,6.9,133,1936,8
8538703,8.852,5000000,7.2,1204,1990,2
5741614,13.367,1471656,7.0,538,2017,9
10000000,11.41,85978266,6.4,496,2015,2
40000000,8.652,1641825,6.3,127,1986,8
2500000,9.402,205068,6.0,138,1990,1
25485000,11.151,29548291,7.1,294,1970,1
94000000,13.151,54744738,4.9,431,2001,4
17200000,13.415,23800000,6.9,958,2017,4
4000000,14.157,100000,5.1,314,2014,4
25000000,11.651,21567853,6.8,407,1998,1
5000000,11.899,84563118,7.2,511,1972,12
8000000,9.898,8143225,5.2,131,1989,1
40000000,11.648,8493890,6.2,174,2002,5
25000000,11.648,100000000,4.8,295,1997,12
6500000,9.351,2401510,6.6,524,2013,5
80000000,10.648,10166502,6.6,186,2005,12
10400000,14.658,310000000,8.1,520,2016,12
18000000,9.896,26828365,7.5,870,1989,12
9000000,10.395,83304330,7.7,300,1971,3
21000000,11.898,49050886,5.7,636,2010,4
9,9.397,8,6.9,1111,2007,8
48000000,11.345,76019048,6.2,917,2001,12
40000000,10.894,31670620,6.8,402,2005,11
25000000,10.646,432274,4.9,132,2012,3
22000000,9.393,110627965,5.9,792,1995,7
14000000,8.392,52223306,7.3,224,1968,9
68000000,11.592,113579918,6.7,998,2001,7
6000000,9.89,5844868,7.0,470,1986,2
24000000,12.141,88545092,7.0,717,1999,12
4000000,8.397,5169755,7.1,634,2014,9
8000000,8.397,1411927,6.8,494,2014,9
50000000,15.291,6808550,5.0,160,2004,1
11000000,12.138,8000000,4.8,102,1991,4
22000000,8.888,28744356,6.8,465,1984,12
30000000,11.639,82150642,7.2,918,1998,9
6000000,8.641,7875862,7.0,228,2009,6
68490000,7.237,193677158,5.8,53,2016,1
38000000,9.389,10300000,6.3,199,1996,2
2000000,13.398,1215691,6.0,202,2016,9
17000000,11.388,72661442,7.6,803,1964,10
85000000,14.138,77741732,5.4,607,2002,3
15000000,15.275,43101594,7.6,1961,1997,7
8000000,12.66,252676,5.1,129,2018,9
4000000,8.89,55125,6.3,118,2010,12
13000000,12.388,11130889,6.2,224,2006,10
5641880,11.089,30638,6.1,748,2009,4
17000000,11.588,20455276,6.0,263,2009,5
7000000,9.136,8349430,7.3,269,1995,9
5000000,8.889,30857747,7.3,173,2011,4
2300000,8.884,20000000,7.3,153,1979,5
12000000,11.384,43440294,7.1,616,1992,9
4900000,15.252,2159041,6.5,337,2013,8
18000000,9.134,9697739,5.8,120,1986,6
32000000,9.134,59927618,5.1,300,1997,4
9000000,9.883,4777465,6.6,178,2002,9
30000000,10.882,15556340,4.7,504,1991,11
2500000,10.882,4736202,7.6,899,1984,4
20000000,9.634,27074492,6.4,591,2008,9
1700000,10.634,1007962,5.1,183,2009,5
85000000,11.382,35598376,5.4,184,1997,9
6600000,8.134,37710610,6.1,144,2011,6
20000000,14.63,66673516,5.9,281,1987,6
6000000,9.631,42000000,6.6,261,1956,10
11000000,8.631,46396427,6.2,143,2006,11
55000000,10.631,9450897,5.9,182,2006,10
12000000,8.379,11000000,6.9,105,1991,12
14000000,8.13,5108820,5.6,139,2000,4
1200000,10.629,3109904,6.2,161,1988,10
16000000,11.134,1575749,6.0,688,2013,3
50000000,8.95,102205175,6.0,77,2016,12
40000000,13.63,26155781,5.7,606,2004,7
1300000,10.378,29133000,7.7,351,1971,3
23000000,9.633,15600000,6.7,547,2013,5
15000000,8.627,10631333,7.5,624,1985,1
12000000,9.133,100129872,7.4,1155,2013,1
25000000,12.63,1037335,6.2,227,2009,10
25000000,13.337,15436808,6.6,1187,2016,7
4000000,12.378,44909486,6.7,575,2001,7
1200000,10.828,7000000,7.8,956,1951,6
